experiment,trial,AUROC,AUPRC,AP@50,dataset,model,train.batch_size,train.optimizer_args.lr,train.lr_scheduler_args.patience,lookup_embedder.dim,lookup_embedder.regularize_args.weighted,entity_embedder.regularize_weight,relation_embedder.regularize_weight,entity_embedder.dropout,relation_embedder.dropout,job_type=1vsAll,job_type=KvsAll,job_type=negative_sampling,train.type=1vsAll,train.type=KvsAll,train.type=negative_sampling,train.optimizer=Adadelta,train.optimizer=Adam,train.optimizer=AdamW,train.optimizer=Adamax,train.optimizer=RMSprop,train.loss=bce,train.loss=kl,train.loss=se,lookup_embedder.initialize=normal_,lookup_embedder.initialize=uniform_,lookup_embedder.initialize=xavier_normal_,lookup_embedder.initialize=xavier_uniform_
20230929-111458-distmult_non-naive,00000,0.9070898826937102,0.863341872083248,0.7678551538824365,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.003319181857978,9,64,0,2.2919557012646973e-13,2.0423481820117282e-13,0.4271186869591474,0.1001985520124435,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00038,0.7788986047531592,0.7566950774634291,0.7431448781596806,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.2641555890064349,3,256,0,2.131573244102252e-17,0.0180719780572011,0.073102232068777,0.1875604116357863,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00007,0.9065902366863904,0.8837076402818669,0.8729560390195801,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0119362615589305,6,64,1,0.0007012733845787,4.66063307486972e-17,0.2552248737774789,0.3558982210233807,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00053,0.9378666950823168,0.9209088161778816,0.9317752720226644,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0023201026513913,9,256,0,4.0272000189245305e-13,2.8069208162756783e-08,0.3646806506407666,0.0462083793917243,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00098,0.9224214747159724,0.9012192820128406,0.9085448996380162,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0006411798590529,3,128,1,1.2851418975018426e-18,0.000629529662367,0.182661781553179,0.3944732365198433,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00054,0.9381222354340072,0.9204713353895778,0.9317056765647002,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0021372399379778,9,256,0,1.5698112053804725e-12,6.154641753396845e-08,0.3551863526065493,0.0318537325452468,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00062,0.9151247838143364,0.8902293640469913,0.875781942057884,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.053500728047634,3,32,0,2.0702034096197786e-16,9.466619630203992e-20,0.1231938023120164,0.1321509159170091,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00096,0.4987155963302752,0.5711969979720621,0.4583989230176635,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.000385166414093,10,512,1,4.516408469175778e-07,6.303850487304845e-09,0.3442172305658459,0.0377466399222612,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00091,0.8902351581644019,0.8525644451050833,0.7771382833239386,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0010787473937506,8,256,0,5.081288617944851e-09,1.441156076061618e-07,0.0107899019494652,0.1495139091275632,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00065,0.4997681836648314,0.4567821104833875,0.0175123720570698,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.6300030156885619,10,64,1,1.0464470217422987e-12,7.103920803340063e-11,0.1358898445032537,0.4296398553997278,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00039,0.925180517451608,0.9060391903314314,0.923515529886473,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0048588675632822,6,32,1,1.0406849681737529e-18,4.158921521059552e-15,0.1457441481761634,0.1447535250335931,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00006,0.8989154766719261,0.8825613780811102,0.894194462100092,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.7369787382966139,3,128,0,6.497012832546082e-05,4.207508374769514e-10,0.4636194799095392,0.3049508309923112,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00001,0.9178200692041524,0.9007117813142622,0.9152910633014384,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0006656776610925,4,32,1,8.595111818371842e-17,0.003221180551177,0.3128610975109041,0.3342108796350658,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00008,0.9162049861495845,0.9010156328906984,0.9171227845404352,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.4425002669962448,10,512,0,2.4977564401711624e-11,0.0118639736541943,0.0017656586132943,0.1377668855711817,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00037,0.9151036743856332,0.8976786875149865,0.9209713883592058,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0029343145042246,7,64,1,1.3117433671631314e-07,1.2262819085713306e-16,0.3264627419412136,0.2826442760415375,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00030,0.8554934592870242,0.8301700353211794,0.825159110092679,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0169612655267976,9,256,1,1.3340915289843848e-10,1.9210387940148395e-12,0.1717020384967327,0.160346558317542,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00064,0.8852649596459882,0.8622914322673905,0.8530284081962969,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0070064231560584,6,256,0,0.0069671419153451,1.6624700530023805e-15,0.3903265758417547,0.0845406763255596,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00090,0.8166627696885961,0.7607126563758857,0.5868701987423285,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.1102238390200265,4,64,1,1.3772778096672582e-20,3.816572403488893e-12,0.2652433225885033,0.3676470960490405,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00097,0.9106805293005672,0.8870080216715985,0.8895508675756851,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0346669111312908,6,64,0,1.7261098227703544e-17,6.805587087867105e-14,0.0985605018213391,0.4450887478888035,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00063,0.8937402539541099,0.8727533342932341,0.8715449510951772,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0014432458670689,7,128,1,2.182660313248409e-08,2.645978634142437e-05,0.3698194641619921,0.3497954565100372,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00055,0.9374542309537638,0.9199266182586378,0.9301473890534504,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0018183246252399,9,256,0,9.324135159569769e-13,1.2621203852926753e-07,0.371314776094247,0.0357801903041209,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00052,0.9381643205975294,0.9205324647169412,0.9340185683360862,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0021753382271136,9,256,0,6.918098639078118e-13,1.153230788344433e-07,0.3603057873605159,0.0257325017226446,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00099,0.6936333333333333,0.6340470839202148,0.452420592882645,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0209385794089593,7,32,0,3.1901922598736126e-11,2.6733813226754243e-18,0.4371214010752737,0.1118874051608145,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00070,0.923727556953519,0.9093680408057148,0.9218597663272946,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0004679938718367,4,256,0,8.651356939388362e-18,4.394417272165523e-09,0.4479628591798246,0.1063008592464029,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00084,0.5,0.457291949925813,0.0432160339660339,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.6749512111900653,7,256,0,1.5975552192865574e-09,0.0001153026822064,0.3861123812384903,0.0525507233105599,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00048,0.4954128341701553,0.5395634823750022,0.4146611764785234,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0034340685503364,4,256,1,0.0001556913899983,7.2477675952287e-13,0.2234162739478051,0.2277105818502605,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00083,0.9166969085895792,0.8966437640291687,0.9120549656912412,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0499409640653733,6,128,1,2.0577477094506283e-06,1.2081224752012196e-14,0.3734177714213729,0.2553054112941026,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00077,0.9326150474799124,0.9161797211388482,0.9269545583016588,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.1927834272222002,4,512,1,5.207200673966874e-19,2.248481225911761e-10,0.3080071499571204,0.3116654907353222,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00041,0.9186151557019876,0.8971581712532559,0.9030709695060062,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0360172233463611,3,512,1,3.464283473458921e-05,1.1410720602325274e-20,0.3483074456453323,0.0683326977305114,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00079,0.9104477530796004,0.8911737067395662,0.9005730764158811,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0109533131846398,10,32,1,8.923095790575216e-09,3.803087232180241e-13,0.3325488669797778,0.0956813367083668,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00046,0.8941714337192019,0.8719024576534088,0.8754689422226088,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.013609220242101,4,128,0,4.6570359468336476e-17,2.651355426920192e-13,0.4983331779949367,0.042508692946285,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00012,0.8408801020408163,0.8313732125435536,0.8366529019092898,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0410374102130419,5,512,0,1.6582054113114452e-20,2.2852339033083422e-14,0.4059756267815828,0.2520101508125663,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00015,0.5001020304050607,0.480454168419718,0.1085718425307609,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.917560460002376,8,128,0,1.66315797824329e-06,3.743846414438223e-05,0.1095736506395042,0.2343919561244547,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00023,0.9224397241889952,0.8997640805487238,0.8979408497879504,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0038870466315273,7,512,0,1.0886682710054465e-08,5.791789373175164e-16,0.4420330747961998,0.0269041336141526,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00024,0.9227531246488282,0.8994027197496763,0.888131646085592,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.1439322393851745,3,64,1,4.1951461047697646e-16,5.0851685134605015e-11,0.1876950487494468,0.4950507837347686,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00078,0.8780718111485816,0.8454485584556674,0.8155464417081626,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.4059916528033905,6,256,0,3.597875376693477e-16,1.7002892046700343e-08,0.0781889064237475,0.3755803061649203,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00047,0.5995775119583667,0.5699804938952961,0.3493540966328233,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.3505175756440511,8,32,0,1.649580561863062e-15,4.954039929444791e-08,0.4690563133917749,0.2581124319694936,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00040,0.8614461009913876,0.8357518742254665,0.8162397678848585,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.1586601504423111,10,256,0,1.0984016025818046e-10,1.568594945239149e-10,0.3922520312480628,0.3645937852561474,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00049,0.9382093663911846,0.913893559589695,0.8959379134864155,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0007779169530477,9,512,0,2.462225846685872e-10,0.0004582875631583,0.0173608865588903,0.4624553471803665,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00076,0.910391703866134,0.8788328154736742,0.8495486299794172,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0059040977292208,8,128,0,2.171909373628974e-10,2.885608830593036e-15,0.0624438812956213,0.2170693189837038,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00082,0.9311325943080336,0.9126930734886988,0.9226820123249156,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0015308854791589,10,32,0,7.6413688965466e-14,8.270249115307201e-10,0.1200801497325301,0.2227043844759464,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00085,0.9259002770083102,0.9003005539400016,0.8886502201595476,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0066049114508717,3,64,1,6.100068094445849e-20,9.27737864392149e-19,0.1405886900611221,0.4576932969503104,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00071,0.8117565661063191,0.7212003529787259,0.4433305271930077,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0421253674412566,8,64,1,8.915641716716874e-07,9.814372561648845e-14,0.2013004808686673,0.3883989979512989,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00025,0.6513712649653556,0.6038757097880179,0.3877650789373104,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0289269251180893,10,32,0,5.579783303890364e-13,6.971416889437347e-20,0.0519526111893355,0.1975689642131328,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00022,0.4993141626639003,0.5473837890142789,0.3769711180181618,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.2386802024131218,10,32,1,1.3234711206723756e-09,0.075970783115068,0.2766224513761699,0.0778553979471325,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00014,0.9073321494433442,0.8842254152290226,0.881119736980461,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0054927610696636,4,64,0,7.91083443976364e-06,1.9530596146796054e-18,0.1076023890636861,0.4568394408561289,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00013,0.8011605553577785,0.7795529018921453,0.7851979002649513,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.1793718807750868,8,256,1,1.9876109081019662e-14,0.0002208270633509,0.3542180373333394,0.0494990576989948,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00057,0.9329756836164628,0.9152432518374254,0.9282127756164772,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0013140380268558,9,128,1,7.747528237400238e-13,0.0002072189513742,0.3081700336461503,0.2090815901147865,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00068,0.5058634178386934,0.520395574328486,0.2851562101810416,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0887083044697013,10,64,0,6.531084716911292e-10,2.66231137021716e-12,0.4114658809266984,0.2988484678789973,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00050,0.9375797193877552,0.9197717033432696,0.93465741294056,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.001871587052235,9,256,0,4.398882834240557e-12,1.715200138143002e-08,0.3624577253405636,0.0653820491188699,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00092,0.7965976331360947,0.7658049512822775,0.6860734206591457,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0146064842701482,5,512,1,1.2844500332389788e-05,1.6471035714458094e-16,0.2480953210033476,0.4157533627003431,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00066,0.9327830246655622,0.9144116816048472,0.926995258312776,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0116405760545216,7,128,0,6.703928428533879e-14,2.3737610319254847e-16,0.0827638935297727,0.4724352383054793,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00059,0.9384249057616804,0.9210062625955578,0.932329893871404,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0024391787580923,9,256,0,8.129614077562787e-13,5.799547139341209e-08,0.3479436904865699,0.0326754449474916,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00061,0.934499729444201,0.9170061587450326,0.9319778683249688,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0254052833496968,5,128,1,1.6474249100926332e-19,3.691742227537547e-18,0.2708148565143347,0.0556018855422735,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00095,0.3331758034026465,0.3934712191172482,0.0674298089947927,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0044510739217458,3,128,0,0.0005763261940937,5.433481448504641e-19,0.3959743143059313,0.2715077004395425,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00035,0.6205128352658907,0.5862732913968052,0.3828075882779627,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0216229540901137,10,128,1,1.3318203427949028e-11,1.7093577393664184e-11,0.1873607481829822,0.4850416975095868,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00032,0.9106151138350772,0.8942412969202935,0.9141211043113624,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0082190193988449,9,32,0,3.1842997132396723e-09,6.754347967448728e-19,0.0363570228219032,0.405092759989202,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00004,0.7249932261235268,0.6487061292181675,0.3960253383948051,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0016949605182256,6,64,0,2.0864599112694384e-18,3.73062793547692e-06,0.0421459912322461,0.4780512265861034,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00003,0.4998442494578423,0.492998540472833,0.1841793286829681,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0552994151376811,10,256,1,5.4203518168381357e-11,3.165705933953658e-20,0.2966275452636182,0.0086825583130121,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00094,0.5,0.5,0.02,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.1648299667920757,7,32,1,2.136429993282937e-11,7.06182641672974e-05,0.1425065160728991,0.241593528073281,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00060,0.9174223561031636,0.8920293907222689,0.881043394615241,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.4249384836535271,4,512,1,1.5585149760326018e-15,2.287888710066848e-05,0.3311213408596813,0.3303953749127686,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00067,0.8728166351606804,0.8447807191013442,0.8439599761970495,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.379758850314278,3,32,1,6.539528308869652e-06,0.0260267188777122,0.3284587692469358,0.0025797826237976,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00093,0.4996268327327881,0.461052225756357,0.0310750989987405,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.4765511492061453,9,128,0,3.3768010004054874e-14,0.0373130968195713,0.4947348111309111,0.0711418613791465,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00058,0.9357699543133566,0.9174589432574752,0.9301809321043232,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0047411119459722,9,256,0,1.441669162328476e-11,1.1206396407497842e-06,0.3790969837528255,0.0526292820882982,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00051,0.9371352329827408,0.919429969204164,0.9324801067976246,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0019364102927867,9,256,0,5.703168437184923e-12,7.893330050104731e-09,0.3681289022631001,0.0544364674696471,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00056,0.6891365287009705,0.6180206488338393,0.3358661839648667,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0037342675625829,9,64,1,0.0005405440041003,7.560729947796299e-14,0.1289388816803693,0.2412487119436264,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00069,0.7131503058075551,0.643801891542573,0.373088228944359,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0008682783103212,6,512,1,1.0601510413282125e-19,2.0769112475271615e-07,0.1579599357210099,0.2064476506784558,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00002,0.4961583161157025,0.4537782394843407,0.0209759225429302,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0246520759694384,8,256,0,3.735250792002936e-08,1.1146688433763332e-17,0.0671762353740632,0.1790512516163289,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00005,0.9087543252595156,0.8898870785342374,0.9000630898853283,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0072131314145403,7,32,1,2.808642918575389e-15,5.953271720257439e-15,0.2169509027153253,0.2120640533976256,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00033,0.7957545778834721,0.7185736002375238,0.3656352015946688,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.001916339850304,4,64,1,1.5945279890088385e-05,6.021237594818847e-10,0.2033499437384307,0.1703555812127888,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00034,0.8799464952599827,0.8488241927874427,0.833061275908058,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0625100346979894,8,512,0,9.756140257290206e-15,1.6683627447572018e-14,0.4576932149939239,0.32722437242046,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00016,0.8653831398623777,0.827488813016427,0.7854252860519293,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0102026114964698,4,512,1,4.687461997418688e-18,2.683228495719375e-19,0.3639045241288841,0.2669912506826222,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00029,0.5183782579639118,0.5460709269393353,0.3288947967608189,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.5533006721864215,5,64,0,3.0731998729284934e-19,7.491072869107243e-08,0.4172586314380169,0.3177021294832229,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00011,0.9330501113681512,0.9099437112157908,0.8993726786761238,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0004020725481048,9,128,1,5.877068153412984e-09,1.6878534940305895e-09,0.1515479553490877,0.2220941269770264,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
20230929-111458-distmult_non-naive,00027,0.5039542263705945,0.528500647309069,0.3624163012818405,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0012750461664525,4,512,0,0.0003138188143684,0.0011815197246602,0.0886940057389438,0.3950841440819204,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20230929-111458-distmult_non-naive,00018,0.8869565217391304,0.838260562742271,0.6749418645502441,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,128,0.0785310921663337,5,32,1,0.0022119448835023,3.582745354686257e-14,0.1300816833972931,0.4381308937445283,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00020,0.4964438638020648,0.5227772594236729,0.3583876855736846,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0005339571256835,7,512,1,1.243915033731304e-13,2.7516843238293965e-07,0.2293307073414325,0.1547626000829041,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00080,0.4832947773066967,0.4779974074049569,0.1985980407809167,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,512,0.0009227008850866,3,64,0,0.0221415958162747,0.0062001499227917,0.4077434767968952,0.3294500508345663,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20230929-111458-distmult_non-naive,00074,0.8520818115412709,0.8172325046843028,0.7835194188436293,/bp1/mrcieu1/users/fu19841/kge/data/non-naive,distmult,256,0.0461676184618613,9,256,0,6.707294232435684e-16,1.635756559103518e-20,0.4515611049719155,0.0151526695117354,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
